ID,Latitude_Degrees,Longitude_Degrees,Ocean,Realm,Ecoregion,Country_Name,State_Island_Province,City_Town,City_Town_2,City_Town_3,Year,Month,Depth,Average_Bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
1866,5.758638889,103.0293889,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Nerus,Pulau Redang,nd,2017,5,8,0,262.15,303.295,302.25625,297.7675,305.8875,1.36875,1,-0.34,0.9125,0,-3.4075,3.5975,9.75,6.22375,31,6.25,2.57375,3.3475,20.425,2.32125,-0.36875,1.36875,-5.89,2.21625,-1.39875,1.875,1.95625,9.5,1,0.73625,1.2325,9.90875,0.41875
1867,5.761,103.0263889,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Nerus,Pulau Redang,nd,2017,5,6,0,262.15,303.295,302.25625,297.7675,305.8875,1.36875,1,-0.34,0.9125,0,-3.4075,3.5975,9.75,6.22375,31,6.25,2.57375,3.3475,20.425,2.32125,-0.36875,1.36875,-5.89,2.21625,-1.39875,1.875,1.95625,9.5,1,0.73625,1.2325,9.90875,0.41875
1868,5.768611111,103.0355556,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Nerus,Pulau Redang,nd,2017,5,8,0,303.22,303.13,302.22,297.63,305.7,1.4,1,-0.51,0.94,0,-3.57125,4.27,15,6.05,31,7,2.89,3.42,22.11,2.48,-0.53,1.4,-6.02,2.03,-1.43,5,1.98,8,1,1.15,1.26,9.64,0.41
1870,5.773277778,103.0592222,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Nerus,Pulau Redang,Pulau Lima,2017,5,6,0,303.22,303.13,302.22,297.63,305.7,1.4,1,-0.51,0.94,0,-3.57125,4.27,15,6.05,31,7,2.89,3.42,22.11,2.48,-0.53,1.4,-6.02,2.03,-1.43,5,1.98,8,1,1.15,1.26,9.64,0.41
1875,5.779611111,103.0426111,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Nerus,Pulau Redang,Pulau Paku Besar,2017,5,10,0,303.22,303.13,302.22,297.63,305.7,1.4,1,-0.51,0.94,0,-3.57125,4.27,15,6.05,31,7,2.89,3.42,22.11,2.48,-0.53,1.4,-6.02,2.03,-1.43,5,1.98,8,1,1.15,1.26,9.64,0.41
1876,5.788361111,102.9926111,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Nerus,Pulau Redang,nd,2017,5,5.3,0,262.15,303.295,302.25625,297.7675,305.8875,1.36875,1,-0.34,0.9125,0,-3.4075,3.5975,9.75,6.22375,31,6.25,2.57375,3.3475,20.425,2.32125,-0.36875,1.36875,-5.89,2.21625,-1.39875,1.875,1.95625,9.5,1,0.73625,1.2325,9.90875,0.41875
1879,5.7995,103.0169444,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Nerus,Pulau Redang,nd,2017,5,9.3,0,303.35,303.2,302.27,297.48,305.91,1.41,1,-0.5,0.93,0,-3.43125,3.01,8,6.29,31,6,2.7,3.46,21.55,2.44,-0.53,1.41,-6.25,2.16,-1.46,0,2.04,10,1,0,1.32,11.77,0.43
1882,5.814444444,103.0072222,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Nerus District,Pulau Redang,nd,2017,5,10.7,0,303.35,303.2,302.27,297.48,305.91,1.41,1,-0.5,0.93,0,-3.43125,3.01,8,6.29,31,6,2.7,3.46,21.55,2.44,-0.53,1.41,-6.25,2.16,-1.46,0,2.04,10,1,0,1.32,11.77,0.43
1894,5.884055556,102.7470278,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Perhentian Islands,Pulau Perhentian Besar,nd,2017,4,7,0,303.61,304.08,302.4,298.01,305.6,1.34,1,0.69,0.92,0,-4.071111111,3.83,3,6.44,39,7,0,3.54,22.04,2.36,0.39,1.34,-5.67,1.9,-1.28,1,2.19,10,1,0,1.29,9.9,0.5
1895,5.886027778,102.7702778,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Perhentian Islands,Pulau Perhentian Besar,nd,2017,4,9,0,303.61,304.08,302.4,298.01,305.6,1.34,1,0.69,0.92,0,-4.071111111,3.83,3,6.44,39,7,0,3.54,22.04,2.36,0.39,1.34,-5.67,1.9,-1.28,1,2.19,10,1,0,1.29,9.9,0.5
1898,5.910611111,102.7098056,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Perhentian Islands,Pulau Perhentian Kecil,nd,2017,4,8,0,303.62,304.13,302.43,297.66,305.79,1.34,1,0.7,0.93,0,-4.008888889,3.6,6,6.54,39,7,1.11,3.52,18.44,2.41,0.4,1.34,-6.06,2.05,-1.29,0,2.03,9,1,0,1.2,9.8,0.4
1899,5.912027778,102.7448889,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Perhentian Islands,Pulau Perhentian Besar,nd,2017,4,10.5,0,303.61,304.08,302.4,298.01,305.6,1.34,1,0.69,0.92,0,-4.071111111,3.83,3,6.44,39,7,0,3.54,22.04,2.36,0.39,1.34,-5.67,1.9,-1.28,1,2.19,10,1,0,1.29,9.9,0.5
1900,5.914444444,102.7540556,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Perhentian Islands,Pulau Perhentian Besar,nd,2017,4,6,0,303.66,302.89,302.4,298.01,305.6,1.34,2,-0.32,0.92,0,-4.071111111,3.83,3,6.44,39,7,0,3.54,22.04,2.36,-0.8,1.34,-5.67,1.9,-1.28,1,2.19,10,1,0,1.29,9.9,0.5
1901,5.921305556,102.72475,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Perhentian Islands,Pulau Perhentian Kecil,nd,2017,4,6,0,303.69,304.75,302.42,297.66,306.3,1.36,1,1.31,0.93,0,-3.845555556,3.72,2,6.26,30,6,1,3.65,23.89,2.35,0.98,1.36,-6.1,2.52,-1.34,0,1.82,9,1,0,1.09,8.63,0.39
1902,5.923555556,102.7583056,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Perhentian Islands,Pulau Perhentian Besar,nd,2017,4,6.7,0,303.71,302.64,302.39,298.17,306.25,1.37,2,-0.55,0.93,0,-3.851111111,3.81,4,6.14,36,6,2.4,3.77,24.4,2.39,-1.1,1.37,-5.56,2.5,-1.34,1,2.2,12,1,0,1.36,9.67,0.51
1903,5.931583333,102.7231667,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Perhentian Islands,Pulau Perhentian Kecil,nd,2017,4,6,0,303.69,304.75,302.42,297.66,306.3,1.36,1,1.31,0.93,0,-3.845555556,3.72,2,6.26,30,6,1,3.65,23.89,2.35,0.98,1.36,-6.1,2.52,-1.34,0,1.82,9,1,0,1.09,8.63,0.39
1904,5.939083333,102.7220278,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Perhentian Islands,Pulau Perhentian Kecil,nd,2017,4,8,0,303.74,302.79,302.42,297.66,306.3,1.36,2,-0.46,0.93,0,-3.845555556,3.72,2,6.26,30,6,1,3.65,23.89,2.35,-0.98,1.36,-6.1,2.52,-1.34,0,1.82,9,1,0,1.09,8.63,0.39
1907,5.962166667,102.6808333,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Pulau Rawa,nd,nd,2017,4,5,0,303.72,303.2,302.43,297.64,306.23,1.39,2,-0.02,0.94,0,-3.67,3.03,2,5.73,29,6,1.07,3.39,25.68,2.33,-0.53,1.39,-6.09,2.49,-1.3,0,2.34,11,1,0,1.44,11.39,0.53
1912,6.060638889,100.0411944,Indian,Central Indo-Pacific,Andaman Sea,Malaysia,Kedah,Pulau Payar,nd,nd,2017,8,4.4,0,303.22,303.12,303.08,298.72,306.89,1.25,1,-0.23,0.96,0,-3.587777778,3.2,2,5.44,31,7,1.2,3.58,21.42,2.54,-1.19,1.25,-5.58,2.57,-1.22,1,2.49,12,1,1.1,1.84,19.31,0.61
1913,6.061694444,100.0388056,Indian,Central Indo-Pacific,Andaman Sea,Malaysia,Kedah,Pulau Payar,nd,nd,2017,8,6.4,0,303.22,303.12,303.08,298.72,306.89,1.25,1,-0.23,0.96,0,-3.587777778,3.2,2,5.44,31,7,1.2,3.58,21.42,2.54,-1.19,1.25,-5.58,2.57,-1.22,1,2.49,12,1,1.1,1.84,19.31,0.61
1914,6.065861111,100.0434444,Indian,Central Indo-Pacific,Andaman Sea,Malaysia,Kedah,Pulau Payar,nd,nd,2017,8,3.6,0.5,303.22,303.12,303.08,298.72,306.89,1.25,1,-0.23,0.96,0,-3.587777778,3.2,2,5.44,31,7,1.2,3.58,21.42,2.54,-1.19,1.25,-5.58,2.57,-1.22,1,2.49,12,1,1.1,1.84,19.31,0.61
1915,6.071555556,100.0511111,Indian,Central Indo-Pacific,Andaman Sea,Malaysia,Kedah,Pulau Payar,nd,nd,2017,8,4.2,0,303.22,303.12,303.08,298.72,306.89,1.25,1,-0.23,0.96,0,-3.587777778,3.2,2,5.44,31,7,1.2,3.58,21.42,2.54,-1.19,1.25,-5.58,2.57,-1.22,1,2.49,12,1,1.1,1.84,19.31,0.61
1916,6.073138889,100.0573889,Indian,Central Indo-Pacific,Andaman Sea,Malaysia,Kedah,Pulau Payar,nd,nd,2017,8,4,0,303.22,303.12,303.08,298.72,306.89,1.25,1,-0.23,0.96,0,-3.587777778,3.2,2,5.44,31,7,1.2,3.58,21.42,2.54,-1.19,1.25,-5.58,2.57,-1.22,1,2.49,12,1,1.1,1.84,19.31,0.61
1918,6.479083333,117.8908056,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Beluran District,nd,nd,2017,7,16,2,303.08,304.28,302.3,296.76,305.52,1.24,3,1.3,0.86,0,-3.868888889,2.73,9,4.51,19,6,0,2.46,13.22,1.95,1.11,1.24,-6.4,2.34,-0.86,4,2.04,9,2,0,1.3,7.18,0.65
1919,6.483305556,117.8932222,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Beluran District,nd,nd,2017,9,15,24.25,302.69,304.18,302.3,296.76,305.52,1.24,2,1.07,0.86,0,-3.868888889,2.73,9,4.51,19,6,4.47,2.46,13.22,1.95,1.01,1.24,-6.4,2.34,-0.86,4,2.04,9,2,2.98,1.3,7.18,0.65
1920,6.486361111,117.9111667,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Beluran District,Lankayan Island,nd,2017,8,12.5,1.75,302.82,303.97,302.27,297.85,305.83,1.25,3,0.83,0.87,0,-3.935555556,2.85,13,4.41,18,6,3.43,2.72,16.3,2.04,0.82,1.25,-5.29,2.67,-0.87,7,2.31,10,2,3.1,1.55,11,0.78
1922,6.49825,117.9272222,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Beluran District,Lankayan Island,nd,2017,7,12,3,303.15,304.85,302.27,297.85,305.83,1.25,3,1.86,0.87,0,-3.935555556,2.85,12,4.41,18,6,1.56,2.72,16.3,2.04,1.7,1.25,-5.29,2.67,-0.87,6,2.31,10,2,1.4,1.55,11,0.78
1923,6.498333333,117.9113611,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Beluran District,Lankayan Island,nd,2017,8,5.3,6.5,302.94,303.11,302.27,297.85,305.83,1.25,3,0,0.87,0,-3.935555556,2.85,13,4.41,18,6,3.43,2.72,16.3,2.04,-0.04,1.25,-5.29,2.67,-0.87,7,2.31,10,2,3.1,1.55,11,0.78
1924,6.500555556,117.9202778,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Beluran District,Lankayan Island,nd,2017,9,7,9.25,302.3,303.92,302.22,297.48,305.81,1.23,1,0.86,0.86,0,-3.883333333,2.91,10,4.17,16,5,6.29,2.51,14.52,1.84,0.85,1.23,-5.58,2.74,-0.83,4,2.33,11,2,4.85,1.54,9.52,0.81
1926,6.506527778,117.9275278,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Beluran District,Lankayan Island,nd,2017,7,13,7,303.07,304.23,302.22,297.48,305.81,1.23,3,1.29,0.86,0,-3.883333333,2.91,12,4.17,16,5,4.99,2.51,14.52,1.84,1.16,1.23,-5.58,2.74,-0.83,6,2.33,11,2,3.7,1.54,9.52,0.81
1927,6.513444444,117.9056111,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Beluran District,Lankayan Island,nd,2017,8,13.7,7.5,303.03,303.15,302.22,297.48,305.81,1.23,2,0.18,0.86,0,-3.883333333,2.91,13,4.17,16,5,6.29,2.51,14.52,1.84,0.08,1.23,-5.58,2.74,-0.83,7,2.33,11,2,4.85,1.54,9.52,0.81
1929,6.513888889,117.9243056,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Beluran District,Lankayan Island,nd,2017,8,5.3,11.75,302.9,303.04,302.22,297.48,305.81,1.23,3,0.01,0.86,0,-3.883333333,2.91,11,4.17,16,5,6.29,2.51,14.52,1.84,-0.03,1.23,-5.58,2.74,-0.83,5,2.33,11,2,4.85,1.54,9.52,0.81
1930,6.520388889,117.9295833,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Beluran District,Lankayan Island,nd,2017,8,14.3,13.25,302.9,303.04,302.22,297.48,305.81,1.23,3,0.01,0.86,0,-3.883333333,2.91,11,4.17,16,5,6.29,2.51,14.52,1.84,-0.03,1.23,-5.58,2.74,-0.83,5,2.33,11,2,4.85,1.54,9.52,0.81
1931,6.520972222,117.9157222,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Beluran District,Lankayan Island,nd,2017,8,5.8,0.75,303.03,303.15,302.22,297.48,305.81,1.23,2,0.18,0.86,0,-3.883333333,2.91,13,4.17,16,5,6.29,2.51,14.52,1.84,0.08,1.23,-5.58,2.74,-0.83,7,2.33,11,2,4.85,1.54,9.52,0.81
1932,6.543638889,117.9200278,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Beluran District,Lankayan Island,nd,2017,8,10.8,12.75,302.97,302.78,302.21,297.77,305.54,1.21,2,-0.15,0.85,0,-3.846666667,2.99,10,4,16,6,4.68,2.56,15.5,2.01,-0.28,1.21,-5.28,2.48,-0.84,5,2.4,11,2,4.34,1.77,11.52,0.93
1933,6.552055556,117.9246944,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Beluran District,De Courcy Dangers,nd,2017,7,12,3.5,303.01,303.77,302.21,297.77,305.54,1.21,3,0.84,0.85,0,-3.846666667,2.99,10,4,16,6,4.68,2.56,15.5,2.01,0.71,1.21,-5.28,2.48,-0.84,5,2.4,11,2,4.34,1.77,11.52,0.93
1934,6.552083333,117.9356944,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Beluran District,De Courcy Dangers,nd,2017,7,11.5,3.25,303,304.83,302.21,297.77,305.54,1.21,3,1.9,0.85,0,-3.846666667,2.99,9,4,16,6,3.82,2.56,15.5,2.01,1.77,1.21,-5.28,2.48,-0.84,4,2.4,11,2,2.57,1.77,11.52,0.93
1935,6.562111111,117.9201667,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Beluran District,De Courcy Dangers,nd,2017,8,12,11.5,302.84,303.22,302.21,297.77,305.54,1.21,3,0.24,0.85,0,-3.846666667,2.99,8,4,16,6,4.68,2.56,15.5,2.01,0.16,1.21,-5.28,2.48,-0.84,3,2.4,11,2,4.34,1.77,11.52,0.93
1936,6.701222222,116.3385556,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Mantanani Islands,Pulau Mantanani Besar,Kampong Mantanani,2017,8,6,0.5,302.84,303.34,301.95,296.64,306.2,1.73,3,0.35,1.03,0,-3.678888889,3.31,23,6.21,26,8,8.2,3.79,23.14,2.96,-0.29,1.73,-7,2.55,-1.68,4,1.36,5,1,7.3,1.16,7.73,0.41
1937,6.702277778,116.3635278,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Mantanani Islands,Pulau Mantanani Besar,Kampong Mantanani,2017,8,9,0.75,302.83,303.21,301.94,296.17,306.48,1.74,3,0.23,1.04,0,-3.653333333,3.34,25,6.7,28,8,9.22,4.14,25.54,3.06,-0.44,1.74,-7.48,2.82,-1.69,4,1.31,5,0,7.13,1.09,7.32,0.34
1938,6.705138889,116.3205278,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Mantanani Islands,Pulau Mantanani Kecil,nd,2017,11,7,2.25,299.94,301.92,301.95,296.64,306.2,1.73,5,0,1.03,0,-3.678888889,3.31,25,6.21,26,8,4.45,3.79,23.14,2.96,-1.72,1.73,-7,2.55,-1.68,5,1.36,5,1,1.02,1.16,7.73,0.41
1939,6.706527778,116.3166944,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Mantanani Islands,Pulau Mantanani Kecil,nd,2017,8,7,0.25,302.83,303.42,301.93,296.17,305.82,1.72,3,0.41,1.04,0,-3.657777778,3.15,19,5.86,26,8,9.48,3.52,18.77,3.03,-0.18,1.72,-7.42,2.22,-1.66,6,1.59,8,1,7.66,1.31,8.94,0.5
1940,6.706527778,116.3295278,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Mantanani Islands,Pulau Mantanani Kecil,nd,2017,11,7,2,299.94,301.92,301.95,296.64,306.2,1.73,5,0,1.03,0,-3.678888889,3.31,25,6.21,26,8,4.45,3.79,23.14,2.96,-1.72,1.73,-7,2.55,-1.68,5,1.36,5,1,1.02,1.16,7.73,0.41
1941,6.709666667,116.3234444,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Mantanani Islands,Pulau Mantanani Kecil,nd,2017,11,4,0,299.9,302.11,301.91,296.33,306.2,1.69,5,0.22,0.98,0,-3.656666667,3.48,25,5.81,25,7,3.53,3.54,21.33,2.72,-1.44,1.69,-7.21,2.64,-1.63,4,1.23,5,0,0,1,6.12,0.35
1942,6.713861111,116.3347222,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Mantanani Islands,Pulau Lungisan,nd,2017,11,5,0.5,299.9,302.11,301.91,296.33,306.2,1.69,5,0.22,0.98,0,-3.656666667,3.48,25,5.81,25,7,3.53,3.54,21.33,2.72,-1.44,1.69,-7.21,2.64,-1.63,4,1.23,5,0,0,1,6.12,0.35
1943,6.718222222,116.3594444,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Mantanani Islands,Pulau Mantanani Besar,nd,2017,8,6,0,302.84,303.35,301.91,296.33,306.2,1.69,3,0.39,0.98,0,-3.656666667,3.48,22,5.81,25,7,7.3,3.54,21.33,2.72,-0.2,1.69,-7.21,2.64,-1.63,4,1.23,5,0,6.13,1,6.12,0.35
1944,6.718277778,116.3595278,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Mantanani Islands,Pulau Mantanani Besar,nd,2017,11,4,0,299.9,302.11,301.91,296.33,306.2,1.69,5,0.22,0.98,0,-3.656666667,3.48,25,5.81,25,7,3.53,3.54,21.33,2.72,-1.44,1.69,-7.21,2.64,-1.63,4,1.23,5,0,0,1,6.12,0.35
1945,6.719861111,116.3408889,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Mantanani Islands,Pulau Mantanani Besar,nd,2017,9,6,0,302.55,304.05,301.91,296.33,306.2,1.69,3,1.21,0.98,0,-3.656666667,3.48,23,5.81,25,7,8.35,3.54,21.33,2.72,0.5,1.69,-7.21,2.64,-1.63,4,1.23,5,0,6.13,1,6.12,0.35
1946,6.720111111,116.3684167,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Mantanani Islands,Pulau Mantanani Besar,nd,2017,8,7,1,302.87,303.18,301.92,296.3,306.05,1.72,3,0.2,1.01,0,-3.685555556,3.41,22,6.17,24,7,9.7,3.82,23.39,2.84,-0.38,1.72,-7.25,2.49,-1.62,4,1.21,5,0,7.88,1.05,7.87,0.32
1947,6.721583333,116.3484167,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Mantanani Islands,Pulau Mantanani Besar,nd,2017,9,7,0.75,302.55,304.05,301.91,296.33,306.2,1.69,3,1.21,0.98,0,-3.656666667,3.48,23,5.81,25,7,8.35,3.54,21.33,2.72,0.5,1.69,-7.21,2.64,-1.63,4,1.23,5,0,6.13,1,6.12,0.35
2971,17.83230556,-76.92216667,Atlantic,Tropical Atlantic,Jamaica,Jamaica,Saint Catherine Parish,Hellshire,Wreck Bay,nd,2017,8,4,2.5,262.15,302.8425,301.12,298.0575,305.14,1.1,6,0.9025,0.6925,0,-3.0475,2.8375,5.25,4.0075,18.25,2.75,0.875,2.175,15.41,1.0525,0.3675,1.1,-4.405,2.6575,-1.3375,2.5,1.345,6.75,0.25,0,1.03,8.7125,0.3125
2974,17.90186111,-76.84588889,Atlantic,Tropical Atlantic,Jamaica,Jamaica,Saint Catherine Parish,Hellshire,Drunken Mans Caye,nd,2017,8,5.6,0,302.48,302.85,301.1,298.47,305.6,1.09,6,1.03,0.67,0,-3.094285714,3.27,8,3.26,15,2,2.11,1.85,11.36,0.92,0.36,1.09,-4.01,3.1,-1.38,4,1.41,6,0,0,1.14,8.7,0.32
2978,18.09994444,-77.98613889,Atlantic,Tropical Atlantic,Jamaica,Jamaica,Westmoreland Parish,New Hope,nd,nd,2017,12,6.3,0,262.15,301.2333333,301.3533333,298.5633333,304.4166667,1.066666667,7,0.436666,667   0.636666667,0,-3.08,2.116666667,3,2.916666667,12.66666667,2,0,1.54,10.44333333,0.72,-1.4166666,67    1.066666667,-4.08,1.756666667,-1.286666667,1,0.99,4.333333333,0,0,0.646666667,4.633333333,0.176666667
2979,18.13647222,-78.03825,Atlantic,Tropical Atlantic,Jamaica,Jamaica,Westmoreland Parish,Belmont,nd,nd,2017,12,7.6,0.25,300.05,301.29,301.41,297.98,305.22,1.1,8,0.24,0.66,0,-3.002857143,2.56,4,3.51,21,2,0,1.72,12.53,0.81,-1.45,1.1,-4.75,2.48,-1.32,1,1.24,6,0,0,0.81,6.1,0.25
2983,18.20947222,-78.25961111,Atlantic,Tropical Atlantic,Jamaica,Jamaica,Westmoreland Parish,Little Bay,nd,nd,2017,6,6.7,0,262.15,302.5366667,301.43,298.6,304.75,1.113333333,7,0.77,0.65,0,-2.7,2.223333333,2.666666667,3.473333333,19.33333333,2,1.22,1.863333333,14.59666667,0.846666667,-0.2433333,33    1.113333333,-4.176666667,1.96,-1.343333333,0.666666667,1.31,6.666666667,0,0,0.853333333,6.456666667,0.253333333
2990,18.26180556,-78.36627778,Atlantic,Tropical Atlantic,Jamaica,Jamaica,Westmoreland Parish,West End,nd,nd,2017,6,7.7,0,302.32,301.6,301.4,298.01,305.02,1.15,7,-0.04,0.68,0,-3.02625,2.26,6,2.99,14,3,1.24,1.66,9.24,0.98,-1.19,1.15,-4.77,2.23,-1.38,1,1.18,5,1,0,0.95,5.32,0.35
3026,18.34225,-78.35558333,Atlantic,Tropical Atlantic,Jamaica,Jamaica,Hanover Parish,Orange Bay,Booby Cay,nd,2017,6,8.9,0,302.52,301.64,301.37,298.35,305.01,1.16,7,0.02,0.68,0,-3.308571429,2.45,6,3.55,18,3,1.36,1.96,12.92,1.03,-1.2,1.16,-4.5,2.15,-1.47,1,1.34,6,0,0,1,6.45,0.28
3043,18.36088889,-78.34327778,Atlantic,Tropical Atlantic,Jamaica,Jamaica,Hanover Parish,Orange Bay,nd,nd,2017,6,5.4,0,302.52,301.64,301.37,298.35,305.01,1.16,7,0.02,0.68,0,-3.308571429,2.45,6,3.55,18,3,1.36,1.96,12.92,1.03,-1.2,1.16,-4.5,2.15,-1.47,1,1.34,6,0,0,1,6.45,0.28
3046,18.40944444,-77.08972222,Atlantic,Tropical Atlantic,Jamaica,Jamaica,St. Ann Parish,Ocho Rios,nd,nd,2017,8,10,0,262.15,301.35,301.03,297.9933333,304.3066667,1.14,6,-0.63,0.656666667,0,-3.066666667,2.22,0,3.046666667,12.33333333,2,0,1.563333333,10.20333333,0.823333333,-1.12,1.14,-4.473333333,1.826666667,-1.43,0,1.45,5.666666667,0,0,0.946666667,7.8,0.26
3047,18.40980556,-76.97880556,Atlantic,Tropical Atlantic,Jamaica,Jamaica,St. Mary Parish,RioNuoya,nd,nd,2017,7,8.4,0,262.15,301.85,301.0833333,297.98,304.9766667,1.196666667,6,0.24,0.686666667,0,-2.756666667,3.496666667,2.333333333,2.933333333,13.66666667,2.666666667,0,1.67,10.93666667,0.973333333,-0.78,1.196666667,-4.643333333,2.336666667,-1.533333333,1,1.323333333,5.333333333,0,0,0.933333333,6.593333333,0.266666667
3048,18.41083333,-76.94852778,Atlantic,Tropical Atlantic,Jamaica,Jamaica,St. Mary Parish,Oracabessa,Santa Maria Island,nd,2017,7,8.4,0,262.15,301.84,301.0966667,298.1333333,304.9033333,1.2,6,0.216666,667   0.696666667,0,-2.743333333,3.313333333,2.666666667,3.21,14.33333333,3,0,1.743333333,10.42333333,1.04,-0.81,1.2,-4.51,2.243333333,-1.543333333,0.666666667,1.37,5,0,0,0.983333333,6.38,0.276666667
3049,18.41194444,-76.99172222,Atlantic,Tropical Atlantic,Jamaica,Jamaica,St. Mary Parish,RioNuoya,nd,nd,2017,7,8.4,0,262.15,301.5233333,301.0666667,297.91,304.8666667,1.18,6,-0.05666,6667  0.673333333,0,-2.886666667,3.316666667,1.333333333,2.873333333,13.33333333,2.333333333,0,1.596666667,10.23333333,0.903333333,-1.0566666,67    1.18,-4.663333333,2.276666667,-1.5,0.666666667,1.306666667,5.333333333,0,0,0.913333333,6.743333333,0.266666667
3050,18.41238889,-76.94536111,Atlantic,Tropical Atlantic,Jamaica,Jamaica,St. Mary Parish,Oracabessa,Santa Maria Island,nd,2017,7,8.3,0,262.15,301.84,301.0966667,298.1333333,304.9033333,1.2,6,0.216666,667   0.696666667,0,-2.743333333,3.313333333,2.666666667,3.21,14.33333333,3,0,1.743333333,10.42333333,1.04,-0.81,1.2,-4.51,2.243333333,-1.543333333,0.666666667,1.37,5,0,0,0.983333333,6.38,0.276666667
3051,18.41305556,-76.94402778,Atlantic,Tropical Atlantic,Jamaica,Jamaica,St. Mary Parish,Oracabessa,Santa Maria Island,nd,2017,7,8.6,0,302.5,301.83,301.1,298.22,304.69,1.2,6,0.21,0.7,0,-3.025,2.74,3,2.99,14,3,0,1.67,11.07,1.03,-0.83,1.2,-4.44,2.02,-1.55,1,1.33,5,0,0,0.93,6.22,0.26
